Generation: 1
N		 inicial		x^2		seleccion		cruza		mutacion		
1		10010			324			11110			11010			11011
1		10110			484			10010			10110			10110
1		10111			529			10110			10101			10101
1		11010			676			10101			10110			10110
1		10110			484			10000			10001			10001
1		10110			484			10001			10000			10000
1		10000			256			10110			10101			10101
1		10010			324			10101			10110			10110
1		10101			441			10101			10010			10010
1		10101			441			10010			10101			10101
1		10111			529			10110			10111			10111
1		11101			841			10111			10110			10110
1		10010			324			11101			11110			11110
1		10101			441			10110			10101			10101
Generation: 10
N		 inicial		x^2		seleccion		cruza		mutacion		
1		10010			324			10110			10101			10101
1		10010			324			10101			10110			10110
1		10101			441			10110			10101			10101
1		11110			900			10101			10110			11110
1		10101			441			11111			11010			11010
1		11000			576			10010			10111			10111
1		11111			961			10101			10010			10010
1		10101			441			11010			11101			11101
1		10111			529			10110			10101			10101
1		10010			324			11101			11110			11110
1		11110			900			10110			10110			10110
1		11101			841			10110			10110			10110
1		10110			484			11110			11111			11111
1		11101			841			10111			10110			10110
1		10010			324			10101			10110			10110
1		11010			676			10110			10101			10101
1		10111			529			10110			10010			10010
1		10110			484			10010			10110			10110
1		11011			729			10010			10101			10111
1		10110			484			11101			11010			11010
1		10101			441			10110			10110			11110
1		10110			484			11110			11110			11110
1		10001			289			11110			11101			11101
1		10000			256			11101			11110			11110
1		10101			441			11101			11010			11010
1		10110			484			10010			10101			10101
1		10010			324			10110			10001			10001
1		10101			441			10001			10110			10110
1		10111			529			11111			11011			11011
1		10110			484			11011			11111			11111
1		11110			900			10110			10111			10111
1		10101			441			10111			10110			10110
Generation: 11
N		 inicial		x^2		seleccion		cruza		mutacion		
1		10101			441			11110			11010			11010
1		10110			484			10010			10110			10110
1		10101			441			11110			11111			11111
1		11110			900			10111			10110			10110
1		11010			676			10110			10110			10110
1		10111			529			11110			11110			11110
1		10010			324			10010			10110			10110
1		11101			841			10110			10010			10010
1		10101			441			10110			10010			10010
1		11110			900			10010			10110			10110
1		10110			484			10101			10111			10111
1		10110			484			11111			11101			11101
1		11111			961			10101			10111			10111
1		10110			484			11111			11101			11101
1		10110			484			11110			11101			11101
1		10101			441			11101			11110			11110
1		10010			324			11111			11110			11110
1		10110			484			11110			11111			11111
1		10111			529			10110			10101			10111
1		11010			676			11101			11110			11110
1		11110			900			11110			11110			11111
1		11110			900			10110			10110			10110
1		11101			841			10111			10110			10110
1		11110			900			10110			10111			11111
1		11010			676			11110			11110			11110
1		10101			441			11110			11110			11110
1		10001			289			11110			11111			11111
1		10110			484			10111			10110			10110
1		11011			729			10110			10110			10110
1		11111			961			10110			10110			10110
1		10111			529			11110			11010			11010
1		10110			484			10010			10110			10110
Generation: 12
N		 inicial		x^2		seleccion		cruza		mutacion		
1		11010			676			10110			10111			10111
1		10110			484			10111			10110			11110
1		11111			961			11110			11010			11010
1		10110			484			10010			10110			11110
1		10110			484			10111			10111			10111
1		11110			900			11111			11111			11111
1		10110			484			10111			10110			10110
1		10010			324			11110			11111			11111
1		10010			324			10110			10110			10110
1		10110			484			10110			10110			10110
1		10111			529			10111			10111			10111
1		11101			841			10111			10111			10111
1		10111			529			11111			11101			11101
1		11101			841			11101			11111			11111
1		11101			841			11110			11110			11110
1		11110			900			11110			11110			11110
1		11110			900			11111			11101			11101
1		11111			961			11101			11111			11111
1		10111			529			10110			10111			11111
1		11110			900			10111			10110			10110
1		11111			961			11110			11110			11110
1		10110			484			11110			11110			11110
1		10110			484			11111			11111			11111
1		11111			961			10111			10111			10111
1		11110			900			11110			11101			11101
1		11110			900			11101			11110			11110
1		11111			961			11111			11110			11110
1		10110			484			10110			10111			10111
1		10110			484			11111			11110			11110
1		10110			484			11110			11111			11111
1		11010			676			10110			10101			10101
1		10110			484			11101			11110			11110
Generation: 13
N		 inicial		x^2		seleccion		cruza		mutacion		
1		10111			529			10110			10111			10111
1		11110			900			11111			11110			11110
1		11010			676			11010			11110			11110
1		11110			900			10110			10010			11010
1		10111			529			10101			10110			10110
1		11111			961			10110			10101			10101
1		10110			484			10111			10110			10110
